novice,label,filename,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7,ratio_8,ratio_9,ratio_10,ratio_11,ratio_12,ratio_13,ratio_14,ratio_15,ratio_16,ratio_17,ratio_18,ratio_19,ratio_20,ratio_21,ratio_22,ratio_23,ratio_24,ratio_25,ratio_26,ratio_27,ratio_28,ratio_29,ratio_30,ratio_31,ratio_32,ratio_33,ratio_34,ratio_35,ratio_36,ratio_37,ratio_38,ratio_39,ratio_40,ratio_41,ratio_42,ratio_43,ratio_44,ratio_45,ratio_46,ratio_47,ratio_48,ratio_49,ratio_50,ratio_51,ratio_52,ratio_53,ratio_54,ratio_55,ratio_56,ratio_57,ratio_58,ratio_59,ratio_60,ratio_61,ratio_62,ratio_63,ratio_64
Nonlinear CNN,ID,zurich_000047_000019_leftImg8bit.png,247.159415,4.433998,4.041576,3.777141,3.403042,3.287559,3.105372,2.983964,2.953437,2.810210,2.661400,2.614654,2.464470,2.420583,2.288489,2.195806,2.088864,2.072280,2.049832,1.960183,1.912859,1.764108,1.749698,1.670314,1.646223,1.572146,1.555370,1.441693,1.405643,1.280582,1.255053,1.214236,1.171326,1.075729,1.021435,0.983314,0.929260,0.875044,0.845057,0.781251,0.741150,0.704356,0.634659,0.602449,0.594291,0.527905,0.525758,0.492844,0.441051,0.409423,0.375815,0.361980,0.284649,0.250640,0.191312,0.164972,0.121667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000048_000019_leftImg8bit.png,212.079897,4.689926,4.272477,3.784909,3.695226,3.370546,3.186988,3.104798,3.080217,2.846217,2.742068,2.580511,2.550254,2.484547,2.438134,2.322393,2.224024,2.094516,2.030942,1.951172,1.755331,1.716107,1.679629,1.650482,1.583485,1.579277,1.466045,1.402441,1.351759,1.250457,1.236525,1.146258,1.064944,1.019241,0.972645,0.900101,0.878392,0.822651,0.799626,0.752442,0.705043,0.662522,0.581297,0.540769,0.506656,0.456675,0.430752,0.376538,0.348780,0.279115,0.239377,0.230714,0.191631,0.168480,0.156199,0.140212,0.100204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000049_000019_leftImg8bit.png,139.092946,2.881823,2.606490,2.472085,2.249450,2.180554,1.895482,1.731600,1.675457,1.500416,1.403161,1.371732,1.305511,1.230667,1.167576,1.069718,1.006101,0.971301,0.878821,0.839313,0.788860,0.742976,0.697434,0.677558,0.612456,0.570938,0.527747,0.485550,0.455422,0.441662,0.406824,0.370268,0.290953,0.276691,0.236315,0.228522,0.205137,0.179444,0.138119,0.109785,0.083206,0.078998,0.048617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000050_000019_leftImg8bit.png,310.310161,5.911035,5.715230,5.490603,4.884309,4.801393,4.599956,4.494552,4.325599,4.172354,3.892192,3.779966,3.628871,3.443820,3.297454,3.148741,3.088882,2.909311,2.798199,2.699875,2.563069,2.441815,2.357590,2.340883,2.235729,2.207464,2.168925,1.931260,1.864287,1.842614,1.770519,1.734130,1.517611,1.481866,1.441670,1.424473,1.397485,1.333077,1.266964,1.189125,1.114334,1.044521,0.930791,0.849219,0.826018,0.747187,0.659706,0.630821,0.585068,0.522673,0.476739,0.403359,0.333487,0.308430,0.290516,0.222512,0.216478,0.202157,0.180318,0.119294,0.063842,0.005522,0.000000,0.000000
Nonlinear CNN,ID,zurich_000051_000019_leftImg8bit.png,375.186453,6.296130,6.281154,6.210945,5.740861,5.396311,5.092305,4.916393,4.735464,4.500333,4.464300,4.327703,4.137780,4.025818,3.905901,3.762027,3.661647,3.416534,3.356751,3.209604,3.141666,2.848721,2.807540,2.763067,2.720049,2.647177,2.502218,2.454897,2.352589,2.277024,2.185647,2.098800,2.074634,1.975199,1.917292,1.850276,1.781606,1.652798,1.622155,1.577872,1.401617,1.349754,1.229260,1.223524,1.190530,1.153191,1.038884,0.971857,0.915686,0.889654,0.851533,0.731717,0.683039,0.585227,0.506630,0.485455,0.463279,0.031780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000052_000019_leftImg8bit.png,287.205109,6.556871,6.415150,6.234117,6.012436,5.673300,5.442123,5.343647,5.120048,4.825628,4.714368,4.593378,4.294131,4.199720,4.159576,3.885310,3.774112,3.681805,3.626725,3.457417,3.290971,3.205523,3.080566,2.984906,2.926408,2.660621,2.596808,2.530828,2.426840,2.337792,2.186454,2.106703,2.068274,2.032171,1.883716,1.768819,1.753278,1.699795,1.587066,1.537294,1.491942,1.451230,1.379203,1.350069,1.285175,1.215114,1.171640,1.100550,1.009871,0.972090,0.880626,0.843954,0.746209,0.677825,0.496431,0.435796,0.405408,0.329556,0.198619,0.105224,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000053_000019_leftImg8bit.png,308.553630,5.434120,5.161281,4.699326,4.681141,4.560299,4.328918,4.157916,4.093614,3.931826,3.724687,3.652127,3.336983,3.195266,3.164018,3.064647,2.964535,2.796427,2.691867,2.657222,2.567575,2.457250,2.412498,2.263107,2.161978,2.120198,2.013717,1.964838,1.862331,1.831430,1.746948,1.643619,1.552740,1.523770,1.424911,1.322174,1.304505,1.229162,1.178957,1.135531,1.052596,1.023470,0.939961,0.923865,0.889090,0.861698,0.822730,0.795286,0.719158,0.665785,0.628191,0.573934,0.504370,0.494192,0.408368,0.309420,0.258383,0.175381,0.063372,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000054_000019_leftImg8bit.png,303.014855,4.519431,4.278228,4.157249,3.845332,3.677383,3.415646,3.378684,3.153832,3.048683,2.972478,2.792796,2.622088,2.581060,2.461666,2.429769,2.189171,2.118566,2.101875,2.005593,1.832870,1.745686,1.678981,1.604903,1.582127,1.541272,1.506540,1.444206,1.358726,1.315218,1.293421,1.219170,1.181534,1.078515,0.959860,0.932376,0.868510,0.845243,0.787035,0.754051,0.711114,0.661704,0.612081,0.548868,0.503932,0.466393,0.406863,0.368383,0.333395,0.315589,0.273823,0.263602,0.179026,0.163852,0.119692,0.104510,0.092448,0.057609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000055_000019_leftImg8bit.png,161.054973,3.478852,3.285874,2.981999,2.884949,2.559119,2.468022,2.347839,2.280719,2.194739,2.072526,2.026754,1.936125,1.871357,1.813775,1.657964,1.617341,1.551107,1.423085,1.334032,1.299443,1.226977,1.168092,1.086508,1.065969,1.039929,0.997798,0.923430,0.863783,0.841456,0.816692,0.770411,0.721664,0.686857,0.631657,0.617828,0.571730,0.522812,0.493001,0.473126,0.444381,0.427999,0.403184,0.393745,0.349741,0.301396,0.274972,0.257332,0.228833,0.208343,0.185798,0.160554,0.151555,0.145261,0.121538,0.085171,0.047092,0.034567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000056_000019_leftImg8bit.png,215.028730,3.742045,3.446417,3.268015,3.064698,2.996064,2.859922,2.752430,2.614382,2.399274,2.350642,2.270151,2.244824,2.087616,1.951890,1.882013,1.850416,1.704948,1.603570,1.559443,1.525644,1.451897,1.364636,1.279964,1.255372,1.197008,1.144508,1.122897,1.073244,1.061390,0.995533,0.939891,0.922539,0.860457,0.840408,0.767709,0.750320,0.698850,0.607498,0.541336,0.534951,0.515715,0.481283,0.458910,0.451768,0.404548,0.285782,0.269968,0.260656,0.220662,0.192626,0.157943,0.154767,0.024146,0.021578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000057_000019_leftImg8bit.png,247.889935,4.125804,3.743453,3.659273,3.556380,3.404900,3.201619,2.943169,2.868580,2.810745,2.678508,2.493825,2.415876,2.265802,2.193125,2.123104,2.065097,2.040520,1.933374,1.846015,1.727965,1.721021,1.652375,1.613075,1.528054,1.493841,1.349144,1.267260,1.225368,1.198901,1.164298,1.132146,1.065510,0.973608,0.922281,0.895387,0.837250,0.827125,0.794413,0.750509,0.736502,0.649804,0.631203,0.589747,0.558349,0.507202,0.490128,0.431079,0.420547,0.387816,0.362175,0.325435,0.317458,0.303594,0.279410,0.199354,0.158599,0.033888,0.024821,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000058_000019_leftImg8bit.png,199.877296,3.266002,3.077097,2.935596,2.782175,2.663703,2.277588,2.186570,2.134032,2.046568,1.922805,1.857287,1.765135,1.703371,1.645043,1.578175,1.543532,1.467810,1.337270,1.240078,1.176484,1.170426,1.045820,1.021662,0.992575,0.911594,0.879096,0.857674,0.829237,0.794300,0.738893,0.684651,0.667871,0.601086,0.577855,0.539750,0.481788,0.474406,0.452369,0.396017,0.380850,0.347097,0.314246,0.262126,0.243947,0.202284,0.171799,0.154909,0.129965,0.108883,0.101320,0.070732,0.065673,0.004546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000059_000019_leftImg8bit.png,243.538694,4.192066,3.989341,3.913980,3.644768,3.575444,3.323400,3.168604,3.008091,2.944698,2.784682,2.723129,2.605790,2.585779,2.513092,2.388693,2.325074,2.181883,2.071054,2.032728,1.939934,1.805309,1.722615,1.660065,1.591063,1.543330,1.474884,1.432661,1.369296,1.293381,1.249053,1.140358,1.109834,1.055671,1.037744,1.008117,0.959986,0.945124,0.866590,0.810860,0.775889,0.716322,0.698441,0.687913,0.633710,0.612939,0.553934,0.516374,0.494486,0.459003,0.438752,0.390161,0.366185,0.323391,0.291375,0.230222,0.046275,0.040871,0.033030,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000060_000019_leftImg8bit.png,200.946846,3.828517,3.692700,3.409891,3.052308,2.879098,2.871305,2.794411,2.536394,2.414795,2.336710,2.245038,2.194133,2.037974,1.987315,1.930643,1.798668,1.730195,1.594580,1.551247,1.490947,1.442692,1.392019,1.265122,1.218431,1.097085,0.973683,0.946613,0.937087,0.864620,0.826608,0.794244,0.760859,0.706429,0.643593,0.549752,0.528607,0.488279,0.435007,0.393821,0.364301,0.343614,0.304646,0.264810,0.227762,0.199012,0.176936,0.134913,0.112880,0.057765,0.022014,0.003426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000061_000019_leftImg8bit.png,183.732558,3.695706,3.540699,3.297015,3.105068,2.990593,2.870769,2.702424,2.605872,2.492760,2.344978,2.247218,2.167195,2.071229,1.978689,1.919940,1.835184,1.726487,1.686562,1.650679,1.630361,1.523168,1.482632,1.395809,1.367122,1.291454,1.254203,1.114173,1.072454,1.039941,1.011888,0.931522,0.859169,0.820644,0.807522,0.761004,0.700586,0.680423,0.627254,0.594936,0.535833,0.510033,0.480958,0.453073,0.381359,0.360755,0.329750,0.304096,0.288217,0.271910,0.245992,0.231090,0.205339,0.190957,0.163691,0.112120,0.096486,0.042428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000062_000019_leftImg8bit.png,213.238829,3.759489,3.491250,3.324543,3.048143,2.876857,2.606003,2.581025,2.491192,2.397239,2.294423,2.284374,2.110464,2.053180,1.979336,1.963080,1.844610,1.765335,1.662494,1.594981,1.461656,1.427501,1.341676,1.297328,1.212234,1.153235,1.070097,1.032115,0.968242,0.944119,0.918675,0.857774,0.779310,0.746382,0.701127,0.657019,0.629523,0.573466,0.542629,0.515553,0.483212,0.449102,0.415778,0.359173,0.345593,0.330683,0.308739,0.286506,0.265136,0.258265,0.236017,0.195387,0.154925,0.091092,0.078312,0.014516,0.014237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000063_000019_leftImg8bit.png,277.294571,4.404049,4.299431,3.849868,3.726308,3.606213,3.394536,3.135700,3.013939,2.913010,2.747773,2.579656,2.558855,2.457134,2.385607,2.274779,2.088770,2.035283,1.949471,1.876617,1.828272,1.787940,1.730041,1.631631,1.569203,1.499747,1.462517,1.403638,1.328523,1.278498,1.176529,1.167879,1.066248,1.045068,1.010201,0.966719,0.908974,0.887267,0.832715,0.822051,0.749528,0.731924,0.689276,0.665534,0.615160,0.570870,0.537442,0.482792,0.436608,0.422229,0.391062,0.336547,0.314897,0.272616,0.239922,0.213364,0.139902,0.020896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000064_000019_leftImg8bit.png,287.728643,6.129197,5.803501,5.505767,5.332500,5.101978,4.985519,4.753867,4.536836,4.314286,4.154653,4.003048,3.879253,3.741402,3.500831,3.386069,3.271549,3.115025,3.034534,3.008741,2.837326,2.799712,2.660266,2.612598,2.522214,2.324600,2.210408,2.121426,2.109201,1.975318,1.911906,1.771446,1.666572,1.652326,1.508053,1.483047,1.361825,1.340570,1.265713,1.233364,1.121476,1.100526,1.025001,0.974545,0.880020,0.857713,0.757527,0.687721,0.670892,0.640946,0.569789,0.513761,0.380519,0.304143,0.256076,0.206484,0.124537,0.102460,0.052696,0.020365,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000065_000019_leftImg8bit.png,380.814101,6.002511,5.629904,5.600035,5.143503,4.777683,4.477844,4.363239,4.106044,4.065771,3.713436,3.606367,3.511880,3.307225,3.276048,3.081016,3.049341,2.942333,2.896931,2.748848,2.663147,2.592525,2.497133,2.382393,2.337906,2.222369,2.120800,2.092650,2.019966,1.941999,1.900941,1.782023,1.674104,1.614170,1.582622,1.528061,1.425549,1.401948,1.348433,1.326431,1.223109,1.185624,1.135081,1.070450,1.032489,0.973571,0.946918,0.882502,0.826828,0.812411,0.777023,0.724638,0.710488,0.654262,0.626659,0.609985,0.440638,0.086168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000066_000019_leftImg8bit.png,369.268119,7.053682,6.630473,6.260307,5.792270,5.449559,5.085894,4.807120,4.718505,4.615308,4.576777,4.293774,4.151968,4.023254,3.916100,3.726732,3.645729,3.475044,3.447869,3.330156,3.290896,3.132409,2.928184,2.827327,2.718689,2.632256,2.558496,2.350923,2.340173,2.268043,2.166442,2.154078,2.044687,1.980572,1.943272,1.837799,1.781232,1.645716,1.616737,1.587886,1.491906,1.371243,1.315935,1.305317,1.171593,1.163628,1.130612,1.040723,0.973553,0.872683,0.865332,0.679139,0.649093,0.595682,0.553846,0.510203,0.398422,0.300349,0.009913,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000067_000019_leftImg8bit.png,389.956925,7.921541,6.321545,6.080129,5.985858,5.743569,5.599625,5.404395,5.055541,4.893391,4.786405,4.594708,4.562549,4.194271,4.130595,3.970074,3.859774,3.614474,3.505039,3.429610,3.354731,3.243299,3.101682,2.987391,2.918634,2.879920,2.758633,2.629430,2.530589,2.325723,2.257439,2.243006,2.125998,2.070597,2.008539,1.950552,1.834309,1.727105,1.587731,1.556927,1.525868,1.482564,1.450564,1.358987,1.231588,1.221412,1.190058,1.153307,0.966626,0.940303,0.899125,0.892321,0.853645,0.762024,0.627748,0.608166,0.570538,0.436636,0.325620,0.191990,0.108007,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000068_000019_leftImg8bit.png,328.732410,6.784854,6.043415,5.471199,5.404812,5.037587,4.815032,4.723157,4.539410,4.399622,4.203840,4.062360,3.859230,3.661072,3.539599,3.411374,3.339790,3.257280,3.173974,3.060518,3.001304,2.941977,2.833584,2.724642,2.701211,2.558286,2.441949,2.315608,2.254561,2.130960,2.098500,2.045673,1.995932,1.866157,1.828470,1.756071,1.660257,1.622543,1.560266,1.486810,1.465880,1.441700,1.290087,1.254715,1.214294,1.145896,1.124753,1.046235,0.946989,0.917919,0.888780,0.834905,0.739861,0.687435,0.644756,0.625628,0.453346,0.389442,0.262077,0.119559,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000069_000019_leftImg8bit.png,317.550592,7.815062,7.018229,6.538912,6.319012,5.861107,5.628710,5.056070,4.956145,4.886653,4.643958,4.375805,4.035645,3.882549,3.800755,3.631541,3.489171,3.363491,3.259225,3.097040,2.909022,2.793394,2.649356,2.595912,2.509909,2.414032,2.356966,2.246452,2.028201,1.962641,1.914224,1.805336,1.596655,1.552180,1.494789,1.429940,1.365394,1.267356,1.196186,1.116701,1.064453,0.992649,0.905987,0.860628,0.812604,0.744564,0.686303,0.615644,0.524186,0.498681,0.406296,0.399188,0.319261,0.300060,0.269110,0.204043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000070_000019_leftImg8bit.png,241.425855,5.257245,4.909944,4.358371,4.321060,4.166939,4.103524,3.930905,3.605496,3.573994,3.328927,3.206177,3.179183,3.041324,2.942862,2.759091,2.634734,2.572894,2.517475,2.417412,2.371259,2.244442,2.228937,2.152510,2.099911,2.049635,1.984178,1.943547,1.831507,1.787711,1.773524,1.724425,1.665698,1.621568,1.539748,1.455869,1.418833,1.384271,1.238043,1.163367,1.113327,1.089168,1.029552,1.012771,0.928475,0.878326,0.853123,0.807266,0.784196,0.711261,0.686899,0.644967,0.625141,0.503471,0.480509,0.390718,0.116897,0.035746,0.018787,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000071_000019_leftImg8bit.png,297.994910,5.863170,5.511735,5.245579,4.888508,4.764457,4.596768,4.268643,4.230969,4.091387,4.021357,3.833685,3.604814,3.482138,3.337379,3.222127,3.088997,2.959286,2.882460,2.834021,2.755250,2.667193,2.571729,2.334441,2.310604,2.213642,2.107328,2.086002,2.005136,1.946455,1.846469,1.727021,1.673569,1.586034,1.533247,1.493994,1.437836,1.395888,1.354426,1.290811,1.210847,1.183539,1.098167,1.060684,0.999453,0.942897,0.900748,0.853013,0.819149,0.791644,0.755174,0.654550,0.589688,0.413305,0.384010,0.318679,0.090636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000072_000019_leftImg8bit.png,344.981340,7.354980,6.627176,6.089085,5.885004,5.618424,5.389581,5.283115,5.268901,4.969387,4.749692,4.614606,4.438720,4.309595,4.207555,4.094912,3.965562,3.924994,3.824615,3.596986,3.495691,3.471074,3.278780,3.096874,2.937864,2.899272,2.783351,2.689959,2.625452,2.515477,2.462998,2.361805,2.332145,2.261440,2.113848,2.006438,1.921875,1.903832,1.864465,1.776845,1.636383,1.614751,1.515963,1.431844,1.391980,1.327319,1.292221,1.192357,1.154819,1.055786,1.003696,0.933021,0.808804,0.714036,0.513411,0.494391,0.428754,0.184169,0.130853,0.086118,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000073_000019_leftImg8bit.png,189.162510,3.628085,3.405423,3.007036,2.921387,2.644265,2.579715,2.489059,2.322039,2.239827,2.158931,2.095412,1.938160,1.915772,1.820800,1.748960,1.678207,1.627993,1.597233,1.568689,1.478423,1.390083,1.343780,1.204204,1.172724,1.106868,1.070343,1.037859,0.981908,0.881534,0.877958,0.839136,0.831067,0.754725,0.722003,0.696190,0.612995,0.595598,0.559790,0.550140,0.545909,0.520902,0.464733,0.425072,0.414643,0.400445,0.364930,0.347047,0.307156,0.282770,0.275264,0.266840,0.235290,0.188833,0.166988,0.161864,0.069393,0.038447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000074_000019_leftImg8bit.png,237.023818,4.740902,4.378156,4.225196,3.914675,3.700238,3.437724,3.398429,3.258787,3.070516,3.016359,2.903136,2.782965,2.704862,2.580319,2.411733,2.303960,2.231497,2.141578,2.041410,1.965977,1.932584,1.849857,1.703824,1.652061,1.589922,1.536837,1.461056,1.443316,1.405581,1.362537,1.318170,1.177573,1.116502,1.080641,1.033526,0.981963,0.959126,0.893329,0.864375,0.838758,0.809881,0.766636,0.674043,0.635801,0.587533,0.505669,0.455612,0.383354,0.367582,0.314380,0.283390,0.256654,0.236452,0.206405,0.121621,0.113845,0.080503,0.067217,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000075_000019_leftImg8bit.png,341.096361,7.302124,6.999101,6.548481,6.158960,6.059406,5.602253,5.447884,5.352129,5.160706,4.980867,4.774713,4.515120,4.458674,4.285338,4.157783,4.077458,3.895166,3.742571,3.700598,3.491807,3.388811,3.219632,3.179026,3.033481,2.970073,2.846100,2.750095,2.663764,2.452062,2.379783,2.293759,2.150193,2.120898,2.024324,1.844734,1.779298,1.681987,1.612246,1.567561,1.429236,1.363015,1.204838,1.129407,1.055038,1.025584,0.986787,0.879129,0.798532,0.745329,0.717717,0.624226,0.537603,0.442515,0.385479,0.284763,0.008971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000076_000019_leftImg8bit.png,297.191850,6.770179,6.484353,6.105047,5.777092,5.413648,5.095228,4.890023,4.833973,4.566088,4.340145,4.120401,3.999313,3.859344,3.669963,3.536112,3.428095,3.263514,3.219080,2.993420,2.922469,2.874014,2.765076,2.642005,2.495653,2.440364,2.331811,2.162865,2.120485,1.974458,1.940092,1.870616,1.803241,1.681890,1.613196,1.450025,1.361972,1.318327,1.216531,1.180965,1.173920,1.127733,1.009790,0.982697,0.896254,0.800476,0.725757,0.681311,0.632640,0.545551,0.452049,0.435462,0.354390,0.318173,0.292347,0.244701,0.040105,0.016150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000077_000019_leftImg8bit.png,417.498940,7.841000,7.073507,6.829927,6.445464,6.374025,6.284193,6.033544,5.735698,5.523640,5.221837,5.028209,4.890772,4.772814,4.539203,4.355342,4.188161,4.029279,3.982322,3.843096,3.776084,3.712389,3.355845,3.246727,3.131886,2.956331,2.938542,2.869817,2.766247,2.653104,2.471518,2.396347,2.302091,2.231387,2.197818,2.134439,2.001941,1.843105,1.823619,1.775971,1.682874,1.608637,1.483376,1.457602,1.388631,1.350221,1.278727,1.187268,1.096620,1.015544,0.934864,0.787835,0.771242,0.651458,0.491648,0.302501,0.157267,0.071236,0.064843,0.060126,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000078_000019_leftImg8bit.png,358.063805,9.055191,8.161288,7.667517,7.433510,6.951092,6.728186,6.461884,6.334083,5.955367,5.798901,5.593581,5.192739,5.062974,4.941549,4.762115,4.697495,4.453976,4.269931,4.175382,4.097551,3.941636,3.856222,3.737889,3.522733,3.443737,3.311679,3.244893,3.178781,3.067236,2.905900,2.675109,2.567908,2.465786,2.425213,2.302620,2.251180,2.037916,2.034131,1.903142,1.862195,1.785309,1.727411,1.620467,1.577021,1.456045,1.441859,1.401126,1.279749,1.191421,1.136736,1.115023,1.092470,0.926923,0.829013,0.732228,0.652475,0.597505,0.508267,0.349281,0.275558,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000079_000019_leftImg8bit.png,161.394244,4.245559,3.950727,3.629201,3.310189,3.095516,3.013988,2.988023,2.867087,2.769752,2.617544,2.521373,2.426068,2.336907,2.217240,2.088500,1.948499,1.885059,1.861663,1.772456,1.700919,1.684659,1.674420,1.498208,1.456076,1.350603,1.232651,1.205464,1.170616,1.109095,1.065984,1.024847,0.949874,0.897434,0.892017,0.812269,0.779256,0.728131,0.699707,0.650634,0.615722,0.569917,0.542883,0.506457,0.463088,0.439655,0.423224,0.411697,0.365161,0.353226,0.318902,0.278737,0.201591,0.172677,0.096215,0.052133,0.029754,0.027090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000080_000019_leftImg8bit.png,270.259400,4.748961,4.403237,4.043790,4.034103,3.839348,3.627732,3.278132,3.040988,2.900263,2.756359,2.586559,2.583510,2.423155,2.395687,2.215267,2.106020,2.044512,1.957317,1.703949,1.679266,1.599367,1.536860,1.485609,1.426055,1.337113,1.249633,1.206140,1.112401,1.082512,0.991487,0.940521,0.891106,0.837150,0.795866,0.783803,0.700247,0.669276,0.602885,0.586041,0.538007,0.493495,0.459271,0.416793,0.371285,0.339790,0.297176,0.271663,0.177595,0.129887,0.113007,0.104200,0.056520,0.051339,0.032593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000081_000019_leftImg8bit.png,360.833075,7.103352,6.285867,5.873211,5.585500,5.473050,5.214967,5.089879,5.017865,4.827482,4.580231,4.435418,4.346221,4.120981,3.942717,3.810549,3.739300,3.627882,3.447976,3.390884,3.182042,2.967559,2.888751,2.797327,2.675436,2.550142,2.477649,2.420922,2.332348,2.215632,2.200115,2.105167,2.032573,1.935717,1.887884,1.827656,1.734983,1.634285,1.607977,1.567721,1.525187,1.444156,1.344632,1.291217,1.225392,1.204281,1.049006,1.028091,0.975316,0.899693,0.893482,0.828228,0.682698,0.614868,0.543379,0.331402,0.298734,0.017668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000082_000019_leftImg8bit.png,410.850384,7.169105,6.748080,6.550129,6.052701,5.803533,5.488056,5.301829,5.165715,5.046112,4.576489,4.337793,4.284706,4.156854,4.017196,3.940104,3.847978,3.747690,3.569019,3.423820,3.373464,3.264414,3.171620,3.032550,2.951358,2.764994,2.701707,2.576995,2.420449,2.386354,2.321921,2.215215,2.176680,2.018891,1.943032,1.863591,1.803837,1.753173,1.705691,1.623310,1.594441,1.508997,1.465222,1.355090,1.339490,1.255867,1.231373,1.156974,1.036366,1.026194,0.968404,0.819178,0.811081,0.767461,0.678485,0.545960,0.210299,0.054132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000083_000019_leftImg8bit.png,190.724686,4.080978,3.535694,3.233501,3.000604,2.873001,2.693450,2.591065,2.552725,2.418544,2.291248,2.217035,2.064884,1.938793,1.801154,1.767534,1.658226,1.552186,1.503752,1.442223,1.413938,1.340506,1.286884,1.234241,1.196129,1.115988,1.082533,1.048889,1.008804,0.900145,0.893372,0.847587,0.819068,0.800126,0.714867,0.674006,0.649256,0.641608,0.584310,0.562775,0.504533,0.481624,0.451664,0.403936,0.376759,0.357370,0.350961,0.330270,0.306121,0.279643,0.259142,0.213001,0.184747,0.162494,0.142756,0.105783,0.080811,0.006855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Nonlinear CNN,ID,zurich_000084_000019_leftImg8bit.png,191.436063,6.477214,4.723697,4.535059,4.050449,4.007981,3.932394,3.712146,3.569774,3.452837,3.235878,3.064086,2.933569,2.824873,2.747045,2.567031,2.487292,2.442269,2.302381,2.127901,2.105729,2.039783,1.974514,1.839615,1.803565,1.765141,1.701705,1.554870,1.542286,1.449151,1.354951,1.317600,1.299384,1.200071,1.107267,1.078942,1.072504,1.043838,0.939842,0.875135,0.828140,0.786650,0.747650,0.698668,0.648645,0.573908,0.546313,0.484249,0.407284,0.384979,0.328698,0.301122,0.245016,0.180267,0.116415,0.078039,0.024207,0.004674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
